timestamp,hs_m,wind_kn,precip_mmhr,sst_c,cloud_pct
2026-05-05T07:00:00+00:00,0.88,6.8,0.25,29.09,76.8
2026-05-05T08:00:00+00:00,0.82,6.1,0.12,29.24,74.2
2026-05-05T09:00:00+00:00,0.73,6.1,0.2,29.25,68.2
2026-05-05T10:00:00+00:00,0.7,5.8,0.18,29.27,81.5
2026-05-05T11:00:00+00:00,0.71,6.8,0.15,29.21,70.6
2026-05-05T12:00:00+00:00,0.94,6.1,0.1,29.25,67.8
2026-05-05T13:00:00+00:00,0.94,6.3,0.21,29.09,67.2
2026-05-05T14:00:00+00:00,0.83,5.5,0.12,28.97,70.5
2026-05-05T15:00:00+00:00,0.92,7.2,0.18,28.78,68.7
2026-05-05T16:00:00+00:00,0.79,3.7,0.14,28.64,68.5
2026-05-05T17:00:00+00:00,0.75,4.3,0.19,28.53,66.5
2026-05-05T18:00:00+00:00,0.79,4.9,0.1,28.46,69.3
2026-05-05T19:00:00+00:00,0.78,5.2,0.12,28.21,68.3
2026-05-05T20:00:00+00:00,0.8,4.1,0.09,28.11,72.3
2026-05-05T21:00:00+00:00,0.68,5.8,0.13,28.16,75.0
2026-05-05T22:00:00+00:00,0.83,9.3,0.09,28.1,74.9
2026-05-05T23:00:00+00:00,0.85,6.3,0.22,28.05,82.6
2026-05-06T00:00:00+00:00,0.87,7.8,0.06,28.13,77.9
2026-05-06T01:00:00+00:00,0.83,11.9,0.18,28.21,86.9
2026-05-06T02:00:00+00:00,0.89,9.0,0.18,28.38,82.2
2026-05-06T03:00:00+00:00,0.97,11.7,0.06,28.42,78.5
2026-05-06T04:00:00+00:00,0.85,12.4,0.14,28.67,88.6
2026-05-06T05:00:00+00:00,0.78,10.7,0.11,28.7,82.9
2026-05-06T06:00:00+00:00,0.86,8.7,0.24,28.98,87.0
2026-05-06T07:00:00+00:00,0.81,10.9,0.16,28.97,86.7
2026-05-06T08:00:00+00:00,0.86,11.7,0.16,29.14,87.8
2026-05-06T09:00:00+00:00,0.78,10.7,0.11,29.27,90.4
2026-05-06T10:00:00+00:00,0.88,10.7,0.12,29.22,80.4
2026-05-06T11:00:00+00:00,0.95,10.5,0.12,29.17,81.7
2026-05-06T12:00:00+00:00,0.89,12.4,0.16,29.14,68.5
2026-05-06T13:00:00+00:00,0.81,10.3,0.22,29.01,66.3
2026-05-06T14:00:00+00:00,0.84,10.6,0.07,28.9,68.5
2026-05-06T15:00:00+00:00,0.77,8.3,0.19,28.77,66.8
2026-05-06T16:00:00+00:00,0.91,10.8,0.24,28.55,62.9
2026-05-06T17:00:00+00:00,0.99,8.8,0.23,28.47,55.1
2026-05-06T18:00:00+00:00,0.82,10.4,0.14,28.34,53.0
2026-05-06T19:00:00+00:00,0.83,10.5,0.13,28.22,60.1
2026-05-06T20:00:00+00:00,0.86,8.6,0.14,28.14,55.0
2026-05-06T21:00:00+00:00,1.0,11.7,0.19,28.02,45.9
2026-05-06T22:00:00+00:00,1.05,10.7,0.13,27.95,55.8
2026-05-06T23:00:00+00:00,0.96,12.2,0.07,27.96,55.1
2026-05-07T00:00:00+00:00,1.04,11.8,0.11,28.0,55.8
2026-05-07T01:00:00+00:00,1.04,13.7,0.16,28.18,49.8
2026-05-07T02:00:00+00:00,1.14,12.3,0.17,28.25,54.7
2026-05-07T03:00:00+00:00,1.03,14.0,0.15,28.4,61.4
2026-05-07T04:00:00+00:00,1.19,11.2,0.2,28.53,60.4
2026-05-07T05:00:00+00:00,1.05,13.4,0.21,28.73,56.3
2026-05-07T06:00:00+00:00,1.14,14.1,0.17,28.83,47.0
2026-05-07T07:00:00+00:00,1.15,14.9,0.14,29.09,42.0
2026-05-07T08:00:00+00:00,1.12,14.1,0.11,29.03,51.2
2026-05-07T09:00:00+00:00,1.05,13.5,0.23,29.15,42.8
2026-05-07T10:00:00+00:00,1.04,12.8,0.09,29.03,44.7
2026-05-07T11:00:00+00:00,1.08,12.5,0.06,29.11,40.2
2026-05-07T12:00:00+00:00,1.21,14.9,0.16,29.06,39.7
2026-05-07T13:00:00+00:00,1.05,11.0,0.11,28.98,41.6
2026-05-07T14:00:00+00:00,1.11,10.7,0.15,28.83,21.7
2026-05-07T15:00:00+00:00,1.14,11.0,0.21,28.7,19.6
2026-05-07T16:00:00+00:00,0.94,10.0,0.11,28.64,32.7
2026-05-07T17:00:00+00:00,1.12,10.1,0.18,28.48,28.5
2026-05-07T18:00:00+00:00,1.13,10.2,0.11,28.19,19.7
2026-05-07T19:00:00+00:00,1.22,8.4,0.19,28.06,29.5
2026-05-07T20:00:00+00:00,1.08,10.4,0.23,28.0,24.1
2026-05-07T21:00:00+00:00,1.23,11.2,0.15,27.87,24.8
2026-05-07T22:00:00+00:00,1.28,11.1,0.11,27.97,25.7
2026-05-07T23:00:00+00:00,1.25,10.7,0.18,27.91,25.1
2026-05-08T00:00:00+00:00,1.15,8.9,0.12,27.93,24.9
2026-05-08T01:00:00+00:00,1.32,9.5,0.17,27.99,29.7
2026-05-08T02:00:00+00:00,1.37,8.7,0.1,28.18,33.7
2026-05-08T03:00:00+00:00,1.34,10.4,0.11,28.33,37.4
2026-05-08T04:00:00+00:00,1.3,9.3,0.07,28.46,37.2
2026-05-08T05:00:00+00:00,1.28,12.9,0.17,28.58,37.4
2026-05-08T06:00:00+00:00,1.44,12.3,0.14,28.68,40.5
2026-05-08T07:00:00+00:00,1.21,10.5,0.14,28.85,40.6
2026-05-08T08:00:00+00:00,1.35,10.3,0.14,29.0,35.8
2026-05-08T09:00:00+00:00,1.36,7.7,0.1,29.11,40.4
2026-05-08T10:00:00+00:00,1.33,9.3,0.14,29.09,36.1
2026-05-08T11:00:00+00:00,1.3,10.2,0.13,29.07,34.2
2026-05-08T12:00:00+00:00,1.41,8.6,0.13,28.98,38.1
2026-05-08T13:00:00+00:00,1.44,9.8,0.15,28.86,36.0
2026-05-08T14:00:00+00:00,1.32,7.0,0.1,28.79,31.6
2026-05-08T15:00:00+00:00,1.36,5.9,0.12,28.59,47.4
2026-05-08T16:00:00+00:00,1.36,5.5,0.17,28.4,33.6
2026-05-08T17:00:00+00:00,1.35,5.4,0.16,28.24,34.7
2026-05-08T18:00:00+00:00,1.32,5.4,0.19,28.11,35.6
2026-05-08T19:00:00+00:00,1.29,6.0,0.18,28.08,49.0
2026-05-08T20:00:00+00:00,1.46,6.6,0.12,27.9,42.8
2026-05-08T21:00:00+00:00,1.29,4.5,0.21,27.87,36.5
2026-05-08T22:00:00+00:00,1.5,6.2,0.17,27.91,46.7
2026-05-08T23:00:00+00:00,1.28,5.3,0.22,27.81,49.9
2026-05-09T00:00:00+00:00,1.4,5.6,0.17,27.87,55.5
2026-05-09T01:00:00+00:00,1.42,5.5,0.06,28.01,51.5
2026-05-09T02:00:00+00:00,1.3,5.8,0.19,28.1,62.1
2026-05-09T03:00:00+00:00,1.33,6.1,0.16,28.33,60.1
2026-05-09T04:00:00+00:00,1.39,5.0,0.08,28.39,69.9
2026-05-09T05:00:00+00:00,1.52,7.2,0.17,28.54,72.4
2026-05-09T06:00:00+00:00,1.33,8.2,0.12,28.7,76.8
2026-05-09T07:00:00+00:00,1.46,4.3,0.19,28.8,74.8
2026-05-09T08:00:00+00:00,1.31,6.1,0.16,29.0,70.6
2026-05-09T09:00:00+00:00,1.43,5.2,0.18,28.89,72.7
2026-05-09T10:00:00+00:00,1.4,5.1,0.15,28.89,72.9
2026-05-09T11:00:00+00:00,1.39,6.1,0.18,28.93,71.7
2026-05-09T12:00:00+00:00,1.42,4.2,0.13,28.9,64.7
2026-05-09T13:00:00+00:00,1.39,3.3,0.14,28.74,66.7
2026-05-09T14:00:00+00:00,1.42,3.0,0.09,28.68,74.1
2026-05-09T15:00:00+00:00,1.44,2.4,0.08,28.49,68.7
2026-05-09T16:00:00+00:00,1.46,4.5,0.09,28.43,74.3
2026-05-09T17:00:00+00:00,1.46,3.2,0.18,28.19,69.5
2026-05-09T18:00:00+00:00,1.44,4.0,0.14,28.04,63.1
2026-05-09T19:00:00+00:00,1.34,1.6,0.12,27.88,69.3
2026-05-09T20:00:00+00:00,1.42,2.7,0.17,27.84,75.7
2026-05-09T21:00:00+00:00,1.36,2.3,0.21,27.82,83.1
2026-05-09T22:00:00+00:00,1.23,4.2,0.15,27.81,81.0
2026-05-09T23:00:00+00:00,1.29,3.1,0.08,27.73,76.5
2026-05-10T00:00:00+00:00,1.31,2.5,0.12,27.81,80.8
2026-05-10T01:00:00+00:00,1.14,4.5,0.19,27.97,84.9
2026-05-10T02:00:00+00:00,1.38,5.3,0.11,27.99,92.0
2026-05-10T03:00:00+00:00,1.29,3.1,0.15,28.21,81.8
2026-05-10T04:00:00+00:00,1.16,5.1,0.06,28.34,85.4
2026-05-10T05:00:00+00:00,1.3,6.8,0.18,28.42,93.5
2026-05-10T06:00:00+00:00,1.36,6.8,0.14,28.66,86.5
2026-05-10T07:00:00+00:00,1.37,7.2,0.11,28.72,85.7
2026-05-10T08:00:00+00:00,1.3,5.8,0.06,28.92,77.9
2026-05-10T09:00:00+00:00,1.29,5.8,0.15,28.88,78.4
2026-05-10T10:00:00+00:00,1.13,4.9,0.16,28.91,78.0
2026-05-10T11:00:00+00:00,1.04,7.1,0.26,28.91,72.7
2026-05-10T12:00:00+00:00,1.09,5.6,0.15,28.89,77.2
2026-05-10T13:00:00+00:00,1.1,5.7,0.13,28.67,66.3
2026-05-10T14:00:00+00:00,1.14,5.8,0.14,28.55,72.5
2026-05-10T15:00:00+00:00,1.23,5.1,0.2,28.48,63.1
2026-05-10T16:00:00+00:00,1.15,5.6,0.14,28.31,61.2
2026-05-10T17:00:00+00:00,1.23,5.3,0.19,28.14,55.6
2026-05-10T18:00:00+00:00,1.07,5.7,0.12,28.05,58.0
2026-05-10T19:00:00+00:00,0.97,5.7,0.13,27.93,53.0
2026-05-10T20:00:00+00:00,0.94,7.0,0.08,27.79,55.3
2026-05-10T21:00:00+00:00,1.05,8.1,0.21,27.71,48.8
2026-05-10T22:00:00+00:00,1.07,4.4,0.1,27.66,55.1
2026-05-10T23:00:00+00:00,1.05,6.8,0.16,27.8,57.7
2026-05-11T00:00:00+00:00,1.08,11.9,0.12,27.73,57.1
2026-05-11T01:00:00+00:00,1.1,9.5,0.16,27.82,55.8
2026-05-11T02:00:00+00:00,0.97,8.1,0.14,27.97,54.6
2026-05-11T03:00:00+00:00,0.87,8.9,0.21,28.17,54.3
2026-05-11T04:00:00+00:00,1.08,10.3,0.15,28.23,51.5
2026-05-11T05:00:00+00:00,0.95,13.0,0.08,28.49,48.3
2026-05-11T06:00:00+00:00,0.92,9.7,0.17,28.62,51.3
2026-05-11T07:00:00+00:00,1.0,11.0,0.1,28.68,53.4
2026-05-11T08:00:00+00:00,0.94,11.5,0.21,28.84,50.9
2026-05-11T09:00:00+00:00,0.85,11.7,0.09,28.86,38.5
2026-05-11T10:00:00+00:00,0.87,10.1,0.11,28.85,41.8
2026-05-11T11:00:00+00:00,0.82,8.0,0.18,29.02,35.4
2026-05-11T12:00:00+00:00,0.83,8.7,0.13,28.82,40.3
2026-05-11T13:00:00+00:00,0.85,10.4,0.1,28.73,35.7
2026-05-11T14:00:00+00:00,0.9,8.0,0.18,28.67,28.8
2026-05-11T15:00:00+00:00,0.84,9.5,0.21,28.42,34.7
2026-05-11T16:00:00+00:00,0.86,9.3,0.22,28.26,13.5
2026-05-11T17:00:00+00:00,0.82,9.0,0.15,28.06,31.9
2026-05-11T18:00:00+00:00,0.81,9.9,0.2,28.01,29.8
2026-05-11T19:00:00+00:00,0.91,8.0,0.1,27.84,19.2
2026-05-11T20:00:00+00:00,0.73,11.9,0.12,27.8,22.2
2026-05-11T21:00:00+00:00,0.7,11.4,0.2,27.72,18.0
2026-05-11T22:00:00+00:00,0.83,9.3,0.2,27.71,23.3
2026-05-11T23:00:00+00:00,0.88,12.2,0.13,27.79,26.6
2026-05-12T00:00:00+00:00,0.68,13.4,0.16,27.82,26.3
2026-05-12T01:00:00+00:00,0.96,11.7,0.09,27.82,33.7
2026-05-12T02:00:00+00:00,0.91,13.5,0.13,27.98,30.4
2026-05-12T03:00:00+00:00,0.75,12.9,0.14,28.16,33.8
2026-05-12T04:00:00+00:00,0.84,11.8,0.21,28.19,34.6
2026-05-12T05:00:00+00:00,0.85,14.1,0.26,28.53,49.2
2026-05-12T06:00:00+00:00,0.7,14.3,0.19,28.65,40.1
2026-05-12T07:00:00+00:00,0.75,14.6,0.13,28.7,43.4
2026-05-12T08:00:00+00:00,0.82,13.4,0.17,28.83,40.6
2026-05-12T09:00:00+00:00,0.72,14.1,0.07,28.93,34.6
2026-05-12T10:00:00+00:00,0.78,12.8,0.16,28.9,35.7
2026-05-12T11:00:00+00:00,0.91,12.8,0.2,28.82,42.0
2026-05-12T12:00:00+00:00,0.92,11.1,0.27,28.87,35.9
2026-05-12T13:00:00+00:00,0.79,12.2,0.17,28.75,33.9
2026-05-12T14:00:00+00:00,0.79,9.8,0.08,28.75,27.9
2026-05-12T15:00:00+00:00,0.72,9.2,0.17,28.46,37.4
2026-05-12T16:00:00+00:00,0.7,9.4,0.17,28.32,34.2
2026-05-12T17:00:00+00:00,0.81,9.2,0.14,28.22,39.0
2026-05-12T18:00:00+00:00,0.62,11.2,0.23,27.98,34.4
2026-05-12T19:00:00+00:00,0.66,8.0,0.05,27.86,33.3
2026-05-12T20:00:00+00:00,0.77,9.4,0.21,27.91,41.7
2026-05-12T21:00:00+00:00,0.77,9.8,0.18,27.69,40.5
2026-05-12T22:00:00+00:00,0.89,10.7,0.12,27.86,42.2
2026-05-12T23:00:00+00:00,0.92,8.5,0.15,27.71,52.2
2026-05-13T00:00:00+00:00,0.76,11.5,0.22,27.81,51.5
2026-05-13T01:00:00+00:00,0.83,11.0,0.18,27.99,62.2
2026-05-13T02:00:00+00:00,0.96,10.6,0.22,28.04,63.7
2026-05-13T03:00:00+00:00,0.85,11.0,0.1,28.21,60.8
2026-05-13T04:00:00+00:00,0.79,10.3,0.19,28.29,68.3
2026-05-13T05:00:00+00:00,0.96,12.2,0.13,28.55,65.2
2026-05-13T06:00:00+00:00,0.94,14.0,0.17,28.68,73.0
2026-05-13T07:00:00+00:00,0.99,8.8,0.14,28.81,69.7
2026-05-13T08:00:00+00:00,1.09,12.1,0.17,28.87,71.7
2026-05-13T09:00:00+00:00,0.93,9.1,0.14,29.02,78.8
2026-05-13T10:00:00+00:00,0.87,9.6,0.18,28.92,76.7
2026-05-13T11:00:00+00:00,0.86,7.0,0.14,28.91,74.9
2026-05-13T12:00:00+00:00,1.2,8.3,0.01,28.81,70.9
2026-05-13T13:00:00+00:00,0.99,8.0,0.22,28.77,73.1
2026-05-13T14:00:00+00:00,0.99,5.6,0.25,28.75,70.1
2026-05-13T15:00:00+00:00,1.0,5.2,0.12,28.51,67.0
2026-05-13T16:00:00+00:00,1.06,4.7,0.24,28.37,74.1
2026-05-13T17:00:00+00:00,1.0,7.2,0.24,28.22,69.4
2026-05-13T18:00:00+00:00,0.95,7.0,0.05,28.12,68.3
2026-05-13T19:00:00+00:00,1.12,8.1,0.19,27.95,78.1
2026-05-13T20:00:00+00:00,1.04,6.2,0.14,27.86,75.4
2026-05-13T21:00:00+00:00,1.01,6.1,0.25,27.77,64.7
2026-05-13T22:00:00+00:00,1.01,2.5,0.14,27.84,74.5
2026-05-13T23:00:00+00:00,1.14,4.1,0.25,27.86,76.2
2026-05-14T00:00:00+00:00,1.16,4.3,0.22,27.93,82.8
2026-05-14T01:00:00+00:00,1.14,3.2,0.17,28.02,86.4
2026-05-14T02:00:00+00:00,1.01,6.2,0.19,28.04,86.6
2026-05-14T03:00:00+00:00,1.15,7.6,0.16,28.33,89.9
2026-05-14T04:00:00+00:00,1.15,6.8,0.12,28.36,87.7
2026-05-14T05:00:00+00:00,1.09,6.5,0.19,28.68,87.6
2026-05-14T06:00:00+00:00,1.2,5.9,0.08,28.8,74.0
2026-05-14T07:00:00+00:00,1.22,5.4,0.05,28.93,86.4
2026-05-14T08:00:00+00:00,1.11,4.6,0.13,29.08,76.8
2026-05-14T09:00:00+00:00,1.24,5.6,0.13,29.11,86.5
2026-05-14T10:00:00+00:00,1.15,4.3,0.18,29.09,71.9
2026-05-14T11:00:00+00:00,1.3,6.2,0.18,29.05,77.7
2026-05-14T12:00:00+00:00,1.26,5.9,0.19,28.97,73.2
2026-05-14T13:00:00+00:00,1.27,3.6,0.19,28.91,72.1
2026-05-14T14:00:00+00:00,1.28,4.1,0.19,28.79,68.8
2026-05-14T15:00:00+00:00,1.25,2.5,0.13,28.57,62.1
2026-05-14T16:00:00+00:00,1.36,2.2,0.14,28.48,59.8
2026-05-14T17:00:00+00:00,1.27,3.3,0.01,28.31,59.9
2026-05-14T18:00:00+00:00,1.35,3.7,0.21,28.09,58.9
2026-05-14T19:00:00+00:00,1.35,3.7,0.1,28.1,54.0
2026-05-14T20:00:00+00:00,1.37,2.2,0.1,28.0,55.8
2026-05-14T21:00:00+00:00,1.33,1.1,0.22,27.84,54.0
2026-05-14T22:00:00+00:00,1.37,4.7,0.13,27.84,56.9
2026-05-14T23:00:00+00:00,1.26,3.1,0.22,27.92,57.8
2026-05-15T00:00:00+00:00,1.33,1.8,0.11,28.03,57.8
2026-05-15T01:00:00+00:00,1.22,3.7,0.02,28.13,55.2
2026-05-15T02:00:00+00:00,1.31,4.5,0.28,28.22,54.7
2026-05-15T03:00:00+00:00,1.32,4.4,0.12,28.33,51.3
2026-05-15T04:00:00+00:00,1.43,4.1,0.13,28.44,53.2
2026-05-15T05:00:00+00:00,1.33,6.7,0.13,28.66,51.3
2026-05-15T06:00:00+00:00,1.46,6.1,0.13,28.91,44.0
2026-05-15T07:00:00+00:00,1.53,7.4,0.09,28.91,46.1
2026-05-15T08:00:00+00:00,1.42,7.4,0.1,29.05,53.8
2026-05-15T09:00:00+00:00,1.4,8.2,0.15,29.17,42.0
2026-05-15T10:00:00+00:00,1.51,5.5,0.21,29.11,44.9
2026-05-15T11:00:00+00:00,1.48,6.0,0.15,29.06,44.7
2026-05-15T12:00:00+00:00,1.39,5.9,0.14,29.0,27.4
2026-05-15T13:00:00+00:00,1.38,6.1,0.16,28.98,38.5
2026-05-15T14:00:00+00:00,1.32,5.5,0.23,28.77,33.1
2026-05-15T15:00:00+00:00,1.29,6.1,0.22,28.74,25.9
2026-05-15T16:00:00+00:00,1.42,4.6,0.18,28.51,20.3
2026-05-15T17:00:00+00:00,1.43,3.1,0.08,28.45,21.4
2026-05-15T18:00:00+00:00,1.5,4.8,0.14,28.22,22.6
2026-05-15T19:00:00+00:00,1.43,6.4,0.15,28.15,24.2
2026-05-15T20:00:00+00:00,1.41,8.0,0.05,28.08,28.0
2026-05-15T21:00:00+00:00,1.32,5.2,0.17,28.02,22.2
2026-05-15T22:00:00+00:00,1.17,5.0,0.16,27.96,33.8
2026-05-15T23:00:00+00:00,1.31,7.3,0.18,28.1,22.1
2026-05-16T00:00:00+00:00,1.33,8.3,0.09,28.02,33.6
2026-05-16T01:00:00+00:00,1.32,8.3,0.18,28.17,38.7
2026-05-16T02:00:00+00:00,1.39,8.9,0.09,28.43,32.4
2026-05-16T03:00:00+00:00,1.32,10.0,0.17,28.42,34.6
2026-05-16T04:00:00+00:00,1.38,9.6,0.08,28.53,37.6
2026-05-16T05:00:00+00:00,1.24,11.3,0.08,28.76,39.0
2026-05-16T06:00:00+00:00,1.37,12.0,0.14,28.94,40.2
2026-05-16T07:00:00+00:00,1.25,9.7,0.17,29.01,35.4
2026-05-16T08:00:00+00:00,1.19,12.5,0.23,29.16,33.8
2026-05-16T09:00:00+00:00,1.37,10.5,0.17,29.15,40.3
2026-05-16T10:00:00+00:00,1.38,11.6,0.16,29.2,34.6
2026-05-16T11:00:00+00:00,1.22,10.8,0.15,29.23,35.2
2026-05-16T12:00:00+00:00,1.24,12.1,0.14,29.13,36.7
2026-05-16T13:00:00+00:00,1.48,8.7,0.15,29.07,37.8
2026-05-16T14:00:00+00:00,1.13,11.9,0.18,28.93,37.6
2026-05-16T15:00:00+00:00,1.32,9.1,0.21,28.84,38.9
